A10		Oar Blade Lever (m)
C32		0
C33	5000/62	80.645161290322577
C34		0
C35		1
C37		second
C4	BWL	2.8
C40		Y0(m)
C41	B27	0
C42	C41+I42	-8.5166644826865354E-2
C43		-0.18280202542863491
C44		-0.25747040168281737
C45		-0.29148999772132078
C46	C45+I46	-0.27606196471641342
C47		-0.20683897340734986
C48		-8.1789083085153647E-2
C49		0.10000287003186198
C5	T	0.75900000000000001
C50		0.33891528223801748
C51		0.6350809275629884
C52		0.9885248783477254
C53		1.3991510761530406
C54		1.8668353994468667
C55		2.3914232001527789
C56		2.9727172720074631
C57		3.6104622792108065
C58		4.3043288500525465
C59		5.0538989625788773
C6	Input!D60*1000	14411.900721671185
C60		5.8586533688313427
C61		6.7179613174445025
C62		7.6310725716038235
C63		8.5971115843125432
C64	C63+I64	9.6150736305185323
C65		10.683822674137035
C66		11.802090748949462
C67		12.968478645061513
C68		14.181457710869598
C69		15.439372600760869
C7	C6*(C3/3)^2	473735.18994435598
C70		16.740444819066212
C71		18.082776930024366
C72		19.464357321168414
C73		20.883065423398943
C74		22.336677305029603
C75		23.822871569349758
C76		25.339235495868138
C77		26.883271374527808
C78		28.452402989970629
C79		30.043982219530811
C8	Input!D67	0.36255423342613663
C80		31.655295714196299
C81		33.283571636427325
C82		34.925986432585297
C83		36.57967162091208
C84		38.241720578608081
C85		39.909195313673699
C86		41.579133208880187
C87		43.248553726589158
C88		44.914465064204038
C89		46.573870750862099
C9	SUM(Input!B37:B39)	50
C90		48.223776176606684
C91		49.86119504575295
C92		51.483155746509837
C93		53.086707629172942
C94		54.668927185380994
C95		56.22692412105215
C96		57.757847315701675
C97		59.258890660903297
C98		60.72729877070357
C99		62.160372556841345
D100		2.4512304784431196
D101		2.4943327260593557
D102		2.5374384131573988
D103		2.5805473717827869
D104		2.6236594414557901
D105		2.6667744689333643
D106		2.7098923079652866
D107		2.7530128190469632
D108		2.7961358691710103
D109		2.8392613315793733
D110		2.8823890855174512
D111		2.9255190159914384
D112		2.9686510135298807
D113		3.0117849739502431
D114		3.0549207981311262
D115		3.0980583917906266
D116		3.1411976652712177
D117		3.1843385333314176
D118		3.2274809149444277
D119		3.2706247331038512
D120		3.3137699146365356
D121		3.3569163900225298
D122		3.4000640932221073
D123	D122+J123	3.4432129615097642
D124		3.4863629353150793
D125		3.5295139580702903
D126		3.5726659760644277
D127		3.6158189383038328
D128		3.6589727963788721
D129		3.7021275043366524
D130		3.7452830185595389
D131		3.7884392976492731
D136		Z0 (radians)
D137	C28	0
D138	D137+J138	4.1006334338756022E-2
D139	D138+J139	0.10218522073302924
D140		0.17420828224859847
D141		0.25262490775780605
D142		0.33509852999681988
D143		0.42029958881734569
D144		0.50740830979561846
D145		0.59588965375195657
D146		0.68537814091411997
D147		0.77561316630451971
D148		0.86640365672605324
D149		0.95760669102232565
D150		1.0491136976427633
D151		1.1408412111139044
D152		1.2327244874536512
D153		1.3247129250202372
D154		1.4167664962235684
D155		1.5088535326041432
D156		1.6009490161232973
D157		1.6930332501416718
D158		1.7850908176710347
D159		1.8771097588102257
D160		1.9690809167629877
D161		2.060997414511216
D162		2.1528542334834255
D163		2.2446478723896801
D164		2.3363760694729656
D165		2.4280375752338244
D166		2.5196319655612784
D167		2.611159487392742
D168		2.702620930704636
D169		2.794017521931448
D170		2.885350834917467
D171		2.976622716291307
D172		3.0678352227698977
D173		3.1589905683843149
D174		3.2500910800038083
D175		3.3411391598388098
D176		3.4321372538457311
D177		3.5230878251491733
D178		3.613993331751157
D179		3.7048562079202223
D180		3.7956788487521531
D181		3.8864635974737212
D182		3.977212735125212
D183		4.0679284723098021
D184		4.1586129427406116
D185		4.2492681983514577
D186		4.3398962057666086
D187		4.4304988439493593
D188		4.5210779028700756
D189		4.6116350830521942
D190		4.7021719958701498
D191		4.7926901644867685
D192		4.8831910253296842
D193		4.9736759300170714
D194		5.0641461476526555
